"customer_id","age_at_campaign","education","marital_status","income","dependents","customer_since","recency_days","wine_spend","fruit_spend","meat_spend","fish_spend","sweets_spend","gold_spend","total_spend","deals_purchases","web_purchases","catalog_purchases","store_purchases","total_purchases","web_visits_month","accepted_campaigns_total","previous_campaign_accepted","preferred_category","preferred_channel","historical_response","intent_segment","marketing_segment","baseline_lead_score","purchase_likelihood","suggested_action"
"9119","64","Graduation","Together","60905","1","2013-12-05","27","208","17","76","36","17","38","392","2","3","3","7","15","2","0","No","Wine","Store","0","Medium Intent","Standard Nurture","47","Medium","Nurture email with category-specific content and social proof"
"4786","37","Graduation","Married","75330","2","2012-10-04","94","555","82","257","93","61","61","1109","4","10","3","12","29","6","0","No","Wine","Store","0","Medium Intent","Digitally Engaged","52","Medium","Nurture email with category-specific content and social proof"
"5872","63","Graduation","Single","60689","1","2013-06-01","23","240","90","216","63","6","24","639","4","4","4","10","22","3","0","No","Wine","Store","0","Medium Intent","Standard Nurture","55","Medium","Nurture email with category-specific content and social proof"
"6568","30","Graduation","Married","38680","1","2013-03-28","97","11","0","36","15","5","12","79","1","2","0","3","6","7","0","No","Meat","Store","0","Low Intent","Dormant Customer","16","Low","Low-frequency awareness campaign with educational content"
"5628","32","Graduation","Together","61416","0","2013-02-08","25","848","154","323","201","61","78","1665","1","10","3","10","24","6","1","Yes","Wine","Web","0","High Intent","High Value Customer","74","High","Sales outreach with a premium personalized offer"
"5631","23","Graduation","Single","49767","0","2013-05-02","92","202","47","197","55","42","149","692","1","5","4","8","18","4","0","No","Wine","Store","0","Low Intent","Dormant Customer","38","Low","Low-frequency awareness campaign with educational content"
"4974","44","Graduation","Single","83273","3","2012-09-25","98","433","89","650","16","102","102","1392","10","4","6","9","29","7","0","No","Meat","Store","0","Medium Intent","Dormant Customer","57","Medium","Nurture email with category-specific content and social proof"
"8416","33","Graduation","Married","29009","1","2013-11-29","19","6","6","15","10","5","2","44","2","2","0","3","7","6","0","No","Meat","Store","0","Low Intent","Standard Nurture","29","Low","Low-frequency awareness campaign with educational content"
"5454","35","Master","Married","45057","1","2013-12-01","80","37","0","7","3","0","3","50","1","2","0","3","6","5","0","No","Wine","Store","0","Low Intent","Dormant Customer","20","Low","Low-frequency awareness campaign with educational content"
"4095","43","Graduation","Married","37150","1","2012-09-11","80","167","37","64","49","34","116","467","8","4","3","6","21","7","0","No","Wine","Store","0","Low Intent","Discount Sensitive","35","Low","Low-frequency awareness campaign with educational content"
"5474","44","Graduation","Single","43020","1","2013-11-30","79","45","7","99","4","25","43","223","3","4","1","4","12","6","0","No","Meat","Web","0","Low Intent","Discount Sensitive","27","Low","Low-frequency awareness campaign with educational content"
"4268","55","Graduation","Married","53154","1","2014-06-09","50","129","0","21","0","1","7","158","1","3","1","4","9","4","0","No","Wine","Store","0","Low Intent","Standard Nurture","32","Low","Low-frequency awareness campaign with educational content"
"10701","41","Graduation","Married","65308","0","2013-09-11","60","713","0","264","120","80","34","1211","1","7","8","12","28","4","2","Yes","Wine","Store","0","Medium Intent","High Value Customer","65","Medium","Nurture email with category-specific content and social proof"
"3507","44","Graduation","Single","76467","1","2012-08-17","44","676","161","426","210","44","58","1575","2","2","5","5","14","6","0","No","Wine","Catalog","1","Medium Intent","High Value Customer","64","Medium","Nurture email with category-specific content and social proof"
"2079","67","Second Cycle","Married","81044","0","2013-12-27","0","450","26","535","73","98","26","1208","1","5","6","10","22","1","0","No","Meat","Store","0","High Intent","High Value Customer","73","High","Sales outreach with a premium personalized offer"
"626","63","Graduation","Married","32871","2","2013-03-09","28","22","2","12","0","2","5","43","1","1","0","3","5","4","0","No","Wine","Store","0","Low Intent","Standard Nurture","27","Low","Low-frequency awareness campaign with educational content"
"4426","39","Graduation","Single","55801","2","2013-09-22","35","367","4","51","6","4","95","527","6","7","2","6","21","7","1","Yes","Wine","Web","0","Medium Intent","Digitally Engaged","54","Medium","Nurture email with category-specific content and social proof"
"2591","55","Graduation","Widow","76320","1","2014-06-22","49","526","35","214","69","53","35","932","2","6","3","4","15","2","0","No","Wine","Web","0","Medium Intent","Standard Nurture","54","Medium","Nurture email with category-specific content and social proof"
"10509","59","Master","Single","36927","2","2014-06-02","46","51","0","16","0","0","4","71","2","3","0","3","8","8","0","No","Wine","Web","0","Low Intent","Standard Nurture","27","Low","Low-frequency awareness campaign with educational content"
"6382","61","Graduation","Together","48794","2","2014-06-26","97","25","0","11","3","0","15","54","1","1","0","3","5","4","0","No","Wine","Store","0","Low Intent","Dormant Customer","18","Low","Low-frequency awareness campaign with educational content"
"6673","49","Graduation","Single","23478","0","2013-03-19","51","28","6","27","12","17","39","129","1","3","0","3","7","8","0","No","Gold","Web","0","Low Intent","Standard Nurture","23","Low","Low-frequency awareness campaign with educational content"
"7441","41","Graduation","Divorced","71128","1","2012-10-06","80","958","159","447","20","0","31","1615","3","2","10","12","27","7","0","No","Wine","Store","0","Medium Intent","High Value Customer","61","Medium","Nurture email with category-specific content and social proof"
"1071","38","PhD","Divorced","70179","1","2013-07-21","10","532","88","168","69","44","133","1034","3","7","3","13","26","5","0","No","Wine","Store","0","Medium Intent","High Value Customer","67","Medium","Nurture email with category-specific content and social proof"
"10061","64","Graduation","Married","59462","1","2013-01-05","29","724","17","143","0","8","196","1088","2","9","2","12","25","7","0","No","Wine","Store","0","Medium Intent","High Value Customer","60","Medium","Nurture email with category-specific content and social proof"
"8775","45","Graduation","Together","38361","1","2013-12-27","74","39","0","56","20","8","14","137","3","3","1","3","10","7","0","No","Meat","Web","0","Low Intent","Discount Sensitive","25","Low","Low-frequency awareness campaign with educational content"
"2345","32","PhD","Together","70038","0","2013-10-25","54","587","54","348","71","54","130","1244","1","4","4","8","17","2","0","No","Wine","Store","0","Medium Intent","Standard Nurture","59","Medium","Nurture email with category-specific content and social proof"
"322","36","Graduation","Together","42554","2","2013-01-12","93","29","1","11","0","0","0","41","2","2","0","3","7","4","0","No","Wine","Store","0","Low Intent","Dormant Customer","18","Low","Low-frequency awareness campaign with educational content"
"10897","40","Graduation","Married","67445","1","2012-08-12","63","757","80","217","29","80","11","1174","5","9","6","12","32","6","0","No","Wine","Store","0","Medium Intent","Digitally Engaged","57","Medium","Nurture email with category-specific content and social proof"
"123","63","Graduation","Widow","67046","1","2013-01-06","92","544","35","133","23","151","107","993","2","4","5","4","15","2","0","No","Wine","Catalog","0","Medium Intent","Dormant Customer","45","Medium","Nurture email with category-specific content and social proof"
"6103","66","Graduation","Married","42192","0","2013-09-06","40","40","15","15","17","6","7","100","1","2","1","3","7","4","0","No","Wine","Store","0","Low Intent","Standard Nurture","30","Low","Low-frequency awareness campaign with educational content"
"7899","62","PhD","Married","77610","1","2012-10-29","70","1245","33","332","21","33","16","1680","2","4","7","4","17","7","0","No","Wine","Catalog","0","Medium Intent","High Value Customer","63","Medium","Nurture email with category-specific content and social proof"
"10500","30","Graduation","Married","31761","1","2014-04-05","96","19","1","20","16","14","28","98","2","3","0","4","9","5","0","No","Gold","Store","0","Low Intent","Dormant Customer","17","Low","Low-frequency awareness campaign with educational content"
"1655","35","Graduation","Together","34350","1","2013-10-19","81","16","3","15","2","1","11","48","1","1","0","3","5","7","0","No","Wine","Store","0","Low Intent","Dormant Customer","18","Low","Low-frequency awareness campaign with educational content"
"2406","65","Graduation","Together","54591","1","2013-08-05","63","376","4","94","12","9","24","519","3","6","2","8","19","5","0","No","Wine","Store","0","Low Intent","Digitally Engaged","43","Low","Low-frequency awareness campaign with educational content"
"2712","58","Graduation","Married","71866","1","2013-12-25","85","184","178","178","103","39","33","715","1","6","3","10","20","3","0","No","Wine","Store","0","Medium Intent","Dormant Customer","47","Medium","Nurture email with category-specific content and social proof"
"5517","45","Graduation","Married","25293","1","2013-09-15","51","15","0","11","0","2","9","37","1","1","1","2","5","8","0","No","Wine","Store","0","Low Intent","Standard Nurture","21","Low","Low-frequency awareness campaign with educational content"
"10643","27","PhD","Single","42000","0","2013-01-10","23","124","83","267","85","59","35","653","2","5","2","11","20","5","0","No","Meat","Store","1","Medium Intent","Digitally Engaged","50","Medium","Nurture email with category-specific content and social proof"
"2254","31","Graduation","Married","69520","0","2013-07-07","95","627","120","414","121","80","93","1455","1","9","6","5","21","5","0","No","Wine","Web","0","Medium Intent","Digitally Engaged","55","Medium","Nurture email with category-specific content and social proof"
"10281","44","Graduation","Divorced","64713","1","2014-02-07","11","180","60","241","13","54","54","602","2","5","5","7","19","4","0","No","Meat","Store","1","Medium Intent","Standard Nurture","57","Medium","Nurture email with category-specific content and social proof"
"6958","37","Master","Married","27889","1","2013-07-05","42","14","0","4","0","0","8","26","1","1","1","2","5","6","0","No","Wine","Store","0","Low Intent","Standard Nurture","23","Low","Low-frequency awareness campaign with educational content"
"954","54","Basic","Widow","22123","0","2014-03-27","77","3","3","24","34","7","31","102","1","2","1","3","7","5","0","No","Fish","Store","0","Low Intent","Standard Nurture","18","Low","Low-frequency awareness campaign with educational content"
"4643","41","Graduation","Married","27803","1","2012-08-26","40","8","26","46","38","9","49","176","2","3","0","4","9","8","0","No","Gold","Store","0","Low Intent","Standard Nurture","29","Low","Low-frequency awareness campaign with educational content"
"6497","54","Graduation","Married","51651","1","2012-11-07","32","293","6","23","13","6","92","433","4","6","2","5","17","8","0","No","Wine","Web","0","Medium Intent","Digitally Engaged","46","Medium","Nurture email with category-specific content and social proof"
